Mountpoint,City,Antenna_Name,Antenna_Status,Receiver_Name,Receiver_Status,Firmware,Firmware_Status,Coordinate_X,Coordinate_Y,Coordinate_Z,Delta,Epoch,Lat,Lon,Availability,Observation_Ratio,Non_Cycle_Slips,Multipath_MP1,Multipath_MP2,Multipath_MP5,Signals_GPS,Signals_GLO,Signals_GAL,Signals_BDS,Time
2CLI,2CLI_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3786392.7918,-196876.2251,5111733.3589,0.8486,ITRF-20 2025-12-28,53.6186573411,-2.9764549876,99.38,79.86,99.63,38.5,38.7,30.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2CUM,2CUM_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4995889.5887,-572270.7023,3911776.6396,0.6526,ITRF-20 2025-12-28,38.0664159409,-6.5346528735,99.42,80.76,98.91,31.7,35.4,27.6,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2DUN,2DUN_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3503797.4291,-159473.9626,5309440.6859,1.2292,ITRF-20 2025-12-28,56.7279428822,-2.6059963710,99.79,81.46,99.86,36.1,39.3,32.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2FIG,2FIG_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4719344.3867,769669.2318,4206849.1995,1.6738,ITRF-20 2025-12-28,41.5316756623,9.2627157632,97.08,76.06,98.74,22.3,23.3,19.3,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2GAW,2GAW_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3738848.4143,-643731.4808,5110070.3452,1.0826,ITRF-20 2025-12-28,53.5927753591,-9.7690490048,99.54,78.48,98.0,25.1,28.1,22.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2IMP,2IMP_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4560082.9972,642320.3924,4398216.6544,0.6713,ITRF-20 2025-12-28,43.8759131708,8.0177729173,99.67,77.28,93.33,32.6,33.9,27.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2INV,2INV_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3404389.5484,-237950.0931,5370342.2791,1.0314,ITRF-20 2025-12-28,57.7391965387,-3.9981909573,99.96,81.79,99.74,35.8,39.3,32.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2KIR,2KIR_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3326874.7844,-193417.2048,5420188.8021,1.2103,ITRF-20 2025-12-28,58.5870136176,-3.3273055901,100.0,82.19,98.41,22.6,23.6,17.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2LIA,2LIA_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4060370.4259,-351271.2402,4889949.7318,0.5886,ITRF-20 2025-12-28,50.3795823210,-4.9444683138,99.96,79.72,95.46,35.0,39.7,32.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2NER,2NER_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3880525.7474,-460461.2156,5024115.0345,0.5564,ITRF-20 2025-12-28,52.3106212088,-6.7670463271,99.79,78.77,99.56,23.4,24.5,22.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2OBA,2OBA_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3529045.2588,-344290.1237,5284035.9332,1.2083,ITRF-20 2025-12-28,56.3146424834,-5.5720856381,99.33,79.82,99.69,33.8,38.9,34.3,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2PIM,2PIM_MSM7,TRM77971.00 NONE,True,SEPT ASTERX SB,True,4.8.4,True,3797143.9540,-21341.8685,5107616.9749,1.2337,ITRF-20 2025-12-28,53.5555158328,-0.3220278608,99.04,80.1,99.2,44.6,42.1,37.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2SAL,2SAL_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4808153.4772,-475682.3134,4151135.4150,0.3628,ITRF-20 2025-12-28,40.8581163845,-5.6500251864,99.04,80.68,99.78,25.4,31.9,26.7,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2TER,2TER_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4853749.4100,-82259.3888,4124997.8452,0.5788,ITRF-20 2025-12-28,40.5457212001,-0.9709328314,99.54,82.0,97.83,28.1,32.7,26.0,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2UBE,2UBE_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,5022624.0433,-295174.2995,3908270.0232,0.4718,ITRF-20 2025-12-28,38.0263786502,-3.3633437979,96.08,78.6,97.44,33.8,35.1,26.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2VIE,2VIE_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4567491.5216,1324159.5656,4236175.9856,1.0189,ITRF-20 2025-12-28,41.8853318693,16.1673802994,99.25,79.7,99.29,30.1,28.8,25.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
2WOR,2WOR_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3910775.5035,-132770.8442,5020085.7212,1.3038,ITRF-20 2025-12-28,52.2509390421,-1.9444451155,99.75,79.84,98.21,35.0,42.3,36.6,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-12
FRAG,Angresse,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4620598.3650,-108108.2280,4380707.2440,0.5704,ITRF-20 2025-12-28,43.6577403308,-1.3403059105,99.5,74.38,66.67,16.3,22.6,16.8,1C 2W 2X 5X,1C 2C,1X 5X 7X 8X,2I 6I 7I,2026-01-12
FRAV,Aveze,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4588237.3222,288420.4652,4406637.0026,0.4532,ITRF-20 2025-12-28,43.9792228841,3.5969282341,100.0,73.1,88.89,16.0,22.3,27.1,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRBA,Barcelonette,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4536387.8482,526117.0529,4439285.7946,0.529,ITRF-20 2025-12-28,44.3811841127,6.6154425555,100.0,67.33,96.0,14.2,23.1,25.5,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRBR,Bruges,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4525983.8183,-47588.3766,4478776.0275,0.386,ITRF-20 2025-12-28,44.8904615573,-0.6024132636,100.0,78.55,93.33,16.8,29.1,18.1,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRCP,Case_De_Pene,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4683425.0776,228239.5508,4309360.2530,0.5025,ITRF-20 2025-12-28,42.7760224714,2.7900147775,100.0,69.33,98.11,14.2,26.9,30.5,1C 2W 5X,1C 1P 2C 2P,1X 5X 7X 8X,2I 7I,2026-01-12
FRCT,Castellane,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4578073.8369,524397.5217,4396223.6162,0.5134,ITRF-20 2025-12-28,43.8448274075,6.5344911416,100.0,65.13,95.83,16.8,21.7,26.1,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRCA,Castres,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4626088.7042,183809.9046,4372697.7302,0.5093,ITRF-20 2025-12-28,43.5566510015,2.2753551596,100.0,74.33,80.0,15.3,24.3,27.3,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRCD,Chateau_D_Olonne,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4397731.5661,-131352.3125,4602353.4402,0.3894,ITRF-20 2025-12-28,46.4818635480,-1.7108129707,100.0,78.24,99.95,27.6,21.9,20.8,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRDM,Dhuis_Et_Morin_En_Brie,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4194586.1013,255568.9170,4782244.1590,0.4496,ITRF-20 2025-12-28,48.8835670261,3.4866231555,100.0,73.02,91.67,13.1,21.1,25.4,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRDO,Dontcourt_Aux_Templiers,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4166866.9402,417067.4905,4795041.3899,0.736,ITRF-20 2025-12-28,49.0586604577,5.7157773311,100.0,71.68,95.24,13.4,22.3,25.6,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRDZ,Donzere,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4545867.0512,374548.8822,4443424.9887,0.4246,ITRF-20 2025-12-28,44.4425726826,4.7101477269,100.0,72.96,90.0,13.4,21.1,24.5,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRDR,Drucat,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4092884.7938,132257.0979,4873684.7563,1.8017,ITRF-20 2025-12-28,50.1514121096,1.8508064646,100.0,62.14,99.85,27.2,25.1,24.0,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FREB,Ebersheim,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4214243.6438,554654.4844,4739684.3511,0.2907,ITRF-20 2025-12-28,48.3052003272,7.4978454649,100.0,61.78,99.85,26.3,25.1,23.9,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRGU,Guidel,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4282860.3496,-260813.9975,4703393.8227,0.9534,ITRF-20 2025-12-28,47.8180983797,-3.4848462423,100.0,62.65,99.71,28.3,27.4,0.0,1C 2W,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRBO,La_Bourdiniere,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4247474.4443,106233.7274,4741253.7696,0.3652,ITRF-20 2025-12-28,48.3265701722,1.4327279809,100.0,63.85,99.84,26.9,23.0,21.6,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRPE,Le_Puy_En_Velay,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4506435.8886,307465.1599,4489254.4309,0.6182,ITRF-20 2025-12-28,45.0164412011,3.9031281738,100.0,73.31,98.61,13.9,22.5,26.6,1C 2W 5X,1C 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRMY,Maye,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4249467.0264,-47432.6824,4740390.9820,0.5598,ITRF-20 2025-12-28,48.3151711849,-0.6395106998,100.0,63.71,99.82,30.5,25.6,26.1,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRMZ,Mazan,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4573244.6825,410604.8845,4412364.6268,0.3834,ITRF-20 2025-12-28,44.0516422000,5.1304963779,99.75,72.69,91.67,14.6,23.1,29.8,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRME,Melle,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4420856.2978,-10005.1554,4582281.3463,0.699,ITRF-20 2025-12-28,45.2457381626,-0.1253491296,100.0,74.27,93.33,14.2,21.4,23.7,1C 2W 5X,1C 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRMS,Mours_Saint_Eusebe,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4495387.8752,398168.6755,4492265.5193,0.4667,ITRF-20 2025-12-28,45.0605783453,5.0616335240,100.0,65.92,99.88,25.5,20.0,20.4,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRNE,Neuville,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4253536.1448,56067.9055,4736749.3073,0.4709,ITRF-20 2025-12-28,48.2653603426,0.7551994937,100.0,76.98,99.95,31.1,28.3,25.9,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRNU,Nuisement,CHCC220GR CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4199625.7565,75063.4980,4784003.3595,0.5631,ITRF-20 2025-12-28,48.9079785360,1.0239873661,100.0,73.23,99.82,38.6,40.2,40.6,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRPA,Piau_Engal,CHCC220GR CHCD,False,TRIMBLE BD970,False,"5.41,24/APR/2019",False,4690382.313,12180.9886,4310947.119,1.0665,ITRF-20 2026-01-05,42.7778570893,0.1487976127,100.0,71.16,93.33,15.5,21.3,13.8,1C 1X 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRPL,Plouhinec,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4260631.3944,-335208.3274,4718810.9382,0.3982,ITRF-20 2025-12-28,48.0244764814,-4.4985213556,99.71,72.32,66.67,15.4,24.2,27.5,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRSL,Sabl,CHCC220GR CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4289386.0457,-21927.1315,4704652.1034,0.5572,ITRF-20 2025-12-28,47.8347098434,-0.2928906757,100.0,77.05,94.74,15.1,24.1,24.3,1C 2W 5X,1C 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRSN,Saint_Nabord,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4241856.6155,490713.4196,4722506.4592,0.3434,ITRF-20 2025-12-28,48.0711149968,6.5988519083,100.0,71.41,95.65,15.6,23.2,27.3,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRSU,Sautron,CHCC220GR2 CHCD,True,TRIMBLE BD970,True,"5.41,24/APR/2019",True,4334878.1804,-125441.0449,4661408.1440,1.9221,ITRF-20 2025-12-28,47.2586144905,-1.6575407660,100.0,61.84,99.77,27.8,28.0,29.7,1C 2W 5X,1C 2C,1X 5X 7X 8X,2I 7I,2026-01-12
FRSV,Saviere,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4231759.3871,292636.2502,4747327.9178,0.542,ITRF-20 2025-12-28,48.4094866596,3.9558420847,100.0,70.81,98.86,13.9,23.9,28.6,1C 1X 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRUN,Ugine,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4430795.5109,498164.8245,4546130.4219,1.3633,ITRF-20 2025-12-28,45.7485631253,6.4149600217,100.0,64.34,93.33,17.7,24.7,26.9,1C 2W 5X,1C 1P 2C 2P,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRVL,Villevaude,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4195287.7250,193706.7510,4784360.7002,0.4737,ITRF-20 2025-12-28,48.9137448003,2.6436094710,99.75,72.68,85.71,15.7,28.6,19.1,1C 1X 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
FRSI,Saint_Pantaleon_De_Larche,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4504104.5671,115138.7019,4499559.9107,0.9464,ITRF-20 2026-01-06,45.1541414041,1.4643366236,95.54,71.51,92.86,14.2,22.6,26.3,1C 2W 5X,1C 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-12
2ANG,2ANG_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3933117.2548,-346814.4916,4992457.7791,0.5873,ITRF-20 2025-12-28,51.8477298276,-5.0391948392,99.29,78.63,98.95,27.7,34.1,27.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2ANN,2ANN_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4895457.5694,720813.2119,4011029.7268,1.1463,ITRF-20 2025-12-28,39.2165164906,8.3761159493,95.62,74.75,96.55,18.2,18.2,13.6,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2AUC,2AUC_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3659931.1921,-248164.5035,5200295.7874,0.7436,ITRF-20 2025-12-28,54.9815813042,-3.8790477216,99.08,79.31,99.88,31.0,30.8,28.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2BAL,2BAL_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3653804.1685,-384282.3345,5196557.0011,0.5151,ITRF-20 2025-12-28,54.9209545410,-6.0039090919,99.33,79.01,99.65,23.5,25.1,21.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2BAS,2BAS_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4651582.5043,748834.0589,4285205.7590,0.3239,ITRF-20 2025-12-28,42.4789413770,9.1452846738,96.96,74.04,95.24,22.3,24.5,19.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2BIL,2BIL_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4655704.8197,-208434.5097,4340364.7778,0.5921,ITRF-20 2025-12-28,43.1557915313,-2.5634031662,99.25,76.93,99.05,32.6,36.3,27.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2CAS,2CAS_MSM7,TWIVC6050 SCIS,True,NOV OEM7700-1.02,True,OM7CR0800RN0000,True,3776797.0409,-511531.8165,5097193.4865,1.271,ITRF-20 2025-12-28,53.3981372132,-7.7132413730,3.67,2.53,0.0,37.0,31.6,22.6,1C 2S 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 6I 7I,2026-01-13
2CHR,2CHR_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3886164.6007,14577.7515,5040600.1940,0.7219,ITRF-20 2025-12-28,52.5544993079,0.2149264976,99.12,79.45,99.29,30.3,33.0,26.4,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2CIU,2CIU_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4947807.3332,-351085.1732,3997171.7500,0.4795,ITRF-20 2025-12-28,39.0514363341,-4.0587755533,99.25,80.9,99.22,33.6,38.9,32.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2CLI,2CLI_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3786392.7918,-196876.2251,5111733.3589,0.6074,ITRF-20 2025-12-28,53.6186573411,-2.9764549876,98.92,79.1,99.63,38.3,38.2,30.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2CUM,2CUM_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4995889.5887,-572270.7023,3911776.6396,0.6492,ITRF-20 2025-12-28,38.0664159409,-6.5346528735,98.92,79.91,99.07,31.5,35.2,27.7,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2DUN,2DUN_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3503797.4291,-159473.9626,5309440.6859,0.8724,ITRF-20 2025-12-28,56.7279428822,-2.6059963710,99.08,80.31,99.86,35.5,39.0,31.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2FIG,2FIG_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4719344.3867,769669.2318,4206849.1995,0.7761,ITRF-20 2025-12-28,41.5316756623,9.2627157632,95.58,74.39,98.57,22.1,23.8,19.7,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2GAW,2GAW_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3738848.4143,-643731.4808,5110070.3452,0.7978,ITRF-20 2025-12-28,53.5927753591,-9.7690490048,97.62,76.51,98.36,25.4,28.4,23.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2IMP,2IMP_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4560082.9972,642320.3924,4398216.6544,0.3283,ITRF-20 2025-12-28,43.8759131708,8.0177729173,99.17,76.36,95.0,31.7,33.6,26.6,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2INV,2INV_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3404389.5484,-237950.0931,5370342.2791,0.9646,ITRF-20 2025-12-28,57.7391965387,-3.9981909573,99.08,80.42,99.77,35.7,38.6,32.5,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2KIR,2KIR_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3326874.7844,-193417.2048,5420188.8021,0.4684,ITRF-20 2025-12-28,58.5870136176,-3.3273055901,99.08,80.66,98.44,24.1,24.4,18.1,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2LIA,2LIA_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4060370.4259,-351271.2402,4889949.7318,0.3524,ITRF-20 2025-12-28,50.3795823210,-4.9444683138,99.33,78.66,96.77,35.1,40.1,29.9,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2NER,2NER_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,3880525.7474,-460461.2156,5024115.0345,0.5997,ITRF-20 2025-12-28,52.3106212088,-6.7670463271,98.0,76.85,99.63,23.5,24.4,21.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2OBA,2OBA_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,3529045.2588,-344290.1237,5284035.9332,0.9363,ITRF-20 2025-12-28,56.3146424834,-5.5720856381,98.38,78.51,99.7,33.3,38.1,34.3,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2PIM,2PIM_MSM7,TRM77971.00 NONE,True,SEPT ASTERX SB,True,4.8.4,True,3797143.9540,-21341.8685,5107616.9749,0.716,ITRF-20 2025-12-28,53.5555158328,-0.3220278608,99.33,79.74,99.24,44.6,42.3,37.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2SAL,2SAL_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4808153.4772,-475682.3134,4151135.4150,0.437,ITRF-20 2025-12-28,40.8581163845,-5.6500251864,98.83,79.79,99.8,25.3,31.6,27.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2TER,2TER_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,4853749.4100,-82259.3888,4124997.8452,0.5113,ITRF-20 2025-12-28,40.5457212001,-0.9709328314,99.08,80.93,96.88,27.6,32.8,26.2,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2UBE,2UBE_MSM7,TWIVP6050_CONE NONE,True,SEPT ASTERX SB,True,4.8.4,True,5022624.0433,-295174.2995,3908270.0232,0.7511,ITRF-20 2025-12-28,38.0263786502,-3.3633437979,96.96,79.09,96.55,33.7,35.2,27.0,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2VIE,2VIE_MSM7,TWIVC6050 SCIS,True,SEPT ASTERX SB,True,4.8.4,True,4567491.5216,1324159.5656,4236175.9856,0.7736,ITRF-20 2025-12-28,41.8853318693,16.1673802994,98.88,79.16,99.43,29.2,29.3,24.8,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
2WOR,2WOR_MSM7,TWIVC6050 SCIS,False,SEPT ASTERX SB,True,4.8.4,True,3910775.5035,-132770.8442,5020085.7212,1.1136,ITRF-20 2025-12-28,52.2509390421,-1.9444451155,99.33,78.91,98.15,34.7,44.2,36.3,1C 2L 2W 5Q,1C 2C 2P,1C 5Q 7Q 8Q,2I 7I,2026-01-13
FRAG,Angresse,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4620598.3650,-108108.2280,4380707.2440,0.5438,ITRF-20 2025-12-28,43.6577403308,-1.3403059105,98.96,73.33,92.86,16.3,22.7,16.5,1C 1X 2W 2X 5X,1C 2C,1X 5X 7X 8X,2I 6I 7I,2026-01-13
FRAV,Aveze,CHCC220GR2 CHCD,True,TRIMBLE BD990,True,"5.61,27/JUN/2023",True,4588237.3222,288420.4652,4406637.0026,0.1806,ITRF-20 2025-12-28,43.9792228841,3.5969282341,99.29,71.8,91.67,15.9,21.8,27.5,1C 2W 5X,1C 1P 2C,1X 5X 6X 7X 8X,2I 6I 7I,2026-01-13
